customer_id,label_recompra_90d
C210142,0
C210143,0
C210144,1
C210145,0
C210146,0
C210147,0
C210148,0
C210149,1
C210150,1
C210151,0
C210152,0
C210153,1
C210154,1
C210155,0
C210156,0
C210157,0
C210158,0
C210159,0
C210160,0
C210161,1
C210162,0
C210163,0
C210164,1
C210165,0
C210166,1
C210167,1
C210168,1
C210169,0
C210170,0
C210171,0
C210172,0
C210173,0
C210174,0
C210175,1
C210176,1
C210177,0
C210178,0
C210179,1
C210180,0
C210181,1
C210182,0
C210183,0
C210184,0
C210185,0
C210186,1
C210187,0
C210188,0
C210189,1
C210190,0
C210191,0
C210192,1
C210193,1
C210194,1
C210195,0
C210196,0
C210197,0
C210198,0
C210199,0
C210200,0
C210201,0
C210202,1
C210203,1
C210204,0
C210205,0
C210206,1
C210207,1
C210208,1
C210209,0
C210210,0
C210211,1
C210212,1
C210213,1
C210214,0
C210215,0
C210216,1
C210217,0
C210218,1
C210219,0
C210220,0
C210221,0
C210222,1
C210223,0
C210224,1
C210225,1
C210226,0
C210227,0
C210228,0
C210229,1
C210230,0
C210231,0
C210232,0
C210233,0
C210234,0
C210235,0
C210236,0
C210237,0
C210238,0
C210239,1
C210240,0
C210241,1
C210242,0
C210243,0
C210244,1
C210245,0
C210246,0
C210247,0
C210248,0
C210249,0
C210250,0
C210251,0
C210252,0
C210253,1
C210254,0
C210255,0
C210256,0
C210257,0
C210258,0
C210259,0
C210260,0
C210261,1
C210262,0
C210263,1
C210264,0
C210265,0
C210266,1
C210267,1
C210268,0
C210269,0
C210270,1
C210271,0
C210272,1
C210273,1
C210274,1
C210275,0
C210276,1
C210277,0
C210278,0
C210279,0
C210280,0
C210281,0
C210282,1
C210283,0
C210284,1
C210285,0
C210286,1
C210287,0
C210288,0
C210289,1
C210290,1
C210291,0
C210292,0
C210293,0
C210294,0
C210295,1
C210296,1
C210297,0
C210298,0
C210299,0
C210300,0
C210301,1
C210302,1
C210303,0
C210304,0
C210305,1
C210306,0
C210307,0
C210308,0
C210309,0
C210310,1
C210311,0
C210312,0
C210313,0
C210314,0
C210315,1
C210316,1
C210317,0
C210318,1
C210319,1
C210320,1
C210321,0
C210322,0
C210323,1
C210324,0
C210325,0
C210326,0
C210327,0
C210328,0
C210329,0
C210330,0
C210331,0
C210332,0
C210333,1
C210334,0
C210335,0
C210336,1
C210337,0
C210338,0
C210339,0
C210340,0
C210341,0
C210342,1
C210343,0
C210344,0
C210345,1
C210346,0
C210347,1
C210348,0
C210349,1
C210350,0
C210351,0
C210352,1
C210353,0
C210354,1
C210355,1
C210356,1
C210357,1
C210358,0
C210359,0
C210360,1
C210361,0
C210362,0
C210363,0
C210364,1
C210365,1
C210366,1
C210367,1
C210368,0
C210369,0
C210370,0
C210371,1
C210372,1
C210373,1
C210374,1
C210375,1
C210376,1
C210377,0
C210378,0
C210379,1
C210380,1
C210381,1
C210382,1
C210383,0
C210384,1
C210385,1
C210386,0
C210387,0
C210388,0
C210389,0
C210390,1
C210391,1
C210392,0
C210393,0
C210394,0
C210395,1
C210396,1
C210397,0
C210398,0
C210399,1
C210400,0
C210401,0
C210402,0
C210403,1
C210404,0
C210405,0
C210406,1
C210407,0
C210408,1
C210409,0
C210410,1
C210411,0
C210412,0
C210413,0
C210414,1
C210415,1
C210416,1
C210417,0
C210418,1
C210419,1
C210420,0
C210421,0
C210422,1
C210423,0
C210424,0
C210425,0
C210426,1
C210427,0
C210428,0
C210429,0
C210430,1
C210431,0
C210432,0
C210433,1
C210434,0
C210435,1
C210436,0
C210437,0
C210438,1
C210439,1
C210440,0
C210441,1
C210442,1
C210443,0
C210444,1
C210445,0
C210446,1
C210447,0
C210448,0
C210449,1
C210450,1
C210451,0
C210452,0
C210453,1
C210454,0
C210455,0
C210456,0
C210457,0
C210458,1
C210459,0
C210460,1
C210461,0
C210462,1
C210463,0
C210464,0
C210465,0
C210466,0
C210467,0
C210468,0
C210469,0
C210470,1
C210471,0
C210472,0
C210473,1
C210474,1
C210475,0
C210476,0
C210477,0
C210478,0
C210479,1
C210480,0
C210481,1
C210482,1
C210483,0
C210484,0
C210485,1
C210486,0
C210487,0
C210488,0
C210489,0
C210490,0
C210491,0
C210492,0
C210493,0
C210494,0
C210495,0
C210496,0
C210497,0
C210498,1
C210499,1
C210500,1
C210501,1
C210502,1
C210503,1
C210504,1
C210505,1
C210506,0
C210507,0
C210508,0
C210509,1
C210510,0
C210511,1
C210512,0
C210513,0
C210514,0
C210515,1
C210516,0
C210517,0
C210518,1
C210519,1
C210520,0
C210521,0
C210522,1
C210523,1
C210524,0
C210525,0
C210526,1
C210527,1
C210528,0
C210529,0
C210530,0
C210531,0
C210532,0
C210533,0
C210534,0
C210535,0
C210536,0
C210537,0
C210538,1
C210539,1
C210540,1
C210541,0
C210542,1
C210543,1
C210544,1
C210545,0
C210546,0
C210547,1
C210548,0
C210549,1
C210550,1
C210551,1
C210552,0
C210553,0
C210554,0
C210555,0
C210556,1
C210557,0
C210558,0
C210559,0
C210560,0
C210561,0
C210562,0
C210563,0
C210564,1
C210565,0
C210566,0
C210567,0
C210568,1
C210569,0
C210570,0
C210571,0
C210572,0
C210573,0
C210574,0
C210575,1
C210576,1
C210577,1
C210578,0
C210579,0
C210580,0
C210581,0
C210582,0
C210583,0
C210584,0
C210585,0
C210586,0
C210587,0
C210588,1
C210589,1
C210590,0
C210591,1
C210592,1
C210593,1
C210594,1
C210595,0
C210596,1
C210597,0
C210598,1
C210599,0
C210600,0
C210601,0
C210602,0
C210603,1
C210604,1
C210605,0
C210606,0
C210607,1
C210608,0
C210609,1
C210610,0
C210611,1
C210612,1
C210613,0
C210614,1
C210615,0
C210616,1
C210617,0
C210618,1
C210619,0
C210620,0
C210621,0
C210622,1
C210623,0
C210624,1
C210625,0
C210626,1
C210627,0
C210628,1
C210629,1
C210630,0
C210631,1
C210632,0
C210633,0
C210634,0
C210635,0
C210636,1
C210637,0
C210638,0
C210639,0
C210640,1
C210641,0
C210642,0
C210643,0
C210644,1
C210645,1
C210646,0
C210647,0
C210648,1
C210649,1
C210650,1
C210651,0
C210652,0
C210653,0
C210654,1
C210655,1
C210656,0
C210657,0
C210658,1
C210659,0
C210660,0
C210661,0
C210662,1
C210663,0
C210664,0
C210665,0
C210666,1
C210667,0
C210668,1
C210669,0
C210670,1
C210671,0
C210672,1
C210673,0
C210674,0
C210675,0
C210676,0
C210677,0
C210678,0
C210679,0
C210680,0
C210681,0
C210682,0
C210683,1
C210684,1
C210685,0
C210686,1
C210687,1
C210688,0
C210689,0
C210690,1
C210691,0
C210692,0
C210693,0
C210694,0
C210695,1
C210696,0
C210697,0
C210698,0
C210699,0
C210700,0
C210701,0
C210702,0
C210703,0
C210704,0
C210705,0
C210706,0
C210707,1
C210708,1
C210709,1
C210710,1
C210711,0
C210712,0
C210713,0
C210714,0
C210715,0
C210716,0
C210717,0
C210718,1
C210719,0
C210720,0
C210721,1
C210722,0
C210723,0
C210724,0
C210725,0
C210726,0
C210727,1
C210728,0
C210729,0
C210730,0
C210731,0
C210732,1
C210733,0
C210734,0
C210735,0
C210736,1
C210737,0
C210738,0
C210739,0
C210740,0
C210741,1
C210742,0
C210743,1
C210744,0
C210745,1
C210746,1
C210747,0
C210748,1
C210749,0
C210750,0
C210751,0
C210752,0
C210753,1
C210754,0
C210755,0
C210756,0
C210757,0
C210758,1
C210759,0
C210760,1
C210761,0
C210762,1
C210763,0
C210764,0
C210765,1
C210766,0
C210767,1
C210768,0
C210769,0
C210770,0
C210771,1
C210772,0
C210773,0
C210774,1
C210775,1
C210776,0
C210777,0
C210778,1
C210779,0
C210780,1
C210781,0
C210782,0
C210783,0
C210784,0
C210785,1
C210786,0
C210787,0
C210788,1
C210789,1
C210790,0
C210791,0
C210792,0
C210793,0
C210794,1
C210795,0
C210796,1
C210797,1
C210798,0
C210799,0
C210800,0
C210801,0
C210802,1
C210803,1
C210804,0
C210805,0
C210806,1
C210807,0
C210808,0
C210809,0
C210810,1
C210811,0
C210812,0
C210813,1
C210814,0
C210815,1
C210816,0
C210817,1
C210818,1
C210819,0
C210820,0
C210821,0
C210822,0
C210823,1
C210824,1
C210825,0
C210826,1
C210827,0
C210828,0
C210829,0
C210830,0
C210831,0
C210832,0
C210833,0
C210834,0
C210835,0
C210836,0
C210837,0
C210838,1
C210839,1
C210840,1
C210841,0
C210842,1
C210843,0
C210844,0
C210845,1
C210846,0
C210847,0
C210848,0
C210849,0
C210850,0
C210851,0
C210852,0
C210853,0
C210854,1
C210855,1
C210856,1
C210857,0
C210858,1
C210859,0
C210860,0
C210861,0
C210862,1
C210863,1
C210864,1
C210865,1
C210866,0
C210867,0
C210868,0
C210869,0
C210870,0
C210871,1
C210872,0
C210873,0
C210874,0
C210875,0
C210876,0
C210877,0
C210878,0
C210879,0
C210880,0
C210881,1
C210882,0
C210883,0
C210884,1
C210885,0
C210886,0
C210887,1
C210888,0
C210889,0
C210890,0
C210891,0
C210892,1
C210893,0
C210894,0
C210895,1
C210896,0
C210897,0
C210898,1
C210899,1
C210900,1
C210901,0
C210902,0
C210903,0
C210904,0
C210905,0
C210906,1
C210907,0
C210908,0
C210909,0
C210910,0
C210911,0
C210912,0
C210913,0
C210914,0
C210915,0
C210916,0
C210917,1
C210918,0
C210919,0
C210920,0
C210921,0
C210922,0
C210923,1
C210924,0
C210925,0
C210926,0
C210927,0
C210928,0
C210929,0
C210930,0
C210931,0
C210932,0
C210933,0
C210934,1
C210935,0
C210936,0
C210937,0
C210938,0
C210939,0
C210940,0
C210941,0
C210942,0
C210943,0
C210944,1
C210945,0
C210946,0
C210947,1
C210948,1
C210949,0
C210950,0
C210951,0
C210952,0
C210953,0
C210954,0
C210955,0
C210956,0
C210957,1
C210958,1
C210959,0
C210960,0
C210961,1
C210962,1
C210963,0
C210964,0
C210965,0
C210966,0
C210967,0
C210968,0
C210969,0
C210970,0
C210971,0
C210972,0
C210973,1
C210974,0
C210975,1
C210976,0
C210977,0
C210978,0
C210979,0
C210980,0
C210981,0
C210982,0
C210983,0
C210984,0
C210985,0
C210986,1
C210987,0
C210988,0
C210989,0
C210990,0
C210991,0
C210992,0
C210993,0
C210994,0
C210995,0
C210996,1
C210997,0
C210998,0
C210999,0
C211000,0
C211001,0
C211002,0
C211003,0
C211004,0
C211005,0
C211006,1
C211007,1
C211008,0
C211009,0
C211010,0
C211011,0
C211012,1
C211013,1
C211014,1
C211015,0
C211016,0
C211017,0
C211018,0
C211019,1
C211020,0
C211021,0
C211022,0
C211023,1
C211024,0
C211025,0
C211026,0
C211027,0
C211028,1
C211029,0
C211030,1
C211031,0
C211032,0
C211033,1
C211034,1
C211035,1
C211036,0
C211037,0
C211038,1
C211039,1
C211040,1
C211041,1
C211042,0
C211043,0
C211044,1
C211045,0
C211046,1
C211047,0
C211048,0
C211049,0
C211050,0
C211051,1
C211052,1
C211053,0
C211054,0
C211055,0
C211056,0
C211057,0
C211058,1
C211059,1
C211060,0
C211061,0
C211062,1
C211063,0
C211064,0
C211065,1
C211066,0
C211067,0
C211068,0
C211069,0
C211070,1
C211071,0
C211072,0
C211073,1
C211074,0
C211075,0
C211076,0
C211077,0
C211078,1
C211079,0
C211080,0
C211081,1
C211082,0
C211083,0
C211084,1
C211085,0
C211086,1
C211087,0
C211088,0
C211089,0
C211090,0
C211091,1
C211092,0
C211093,0
C211094,0
C211095,0
C211096,1
C211097,0
C211098,0
C211099,0
C211100,0
C211101,0
C211102,0
C211103,0
C211104,0
C211105,0
C211106,0
C211107,0
C211108,1
C211109,1
C211110,0
C211111,1
C211112,0
C211113,1
C211114,0
C211115,0
C211116,1
C211117,1
C211118,1
C211119,0
C211120,1
C211121,0
C211122,0
C211123,0
C211124,0
C211125,0
C211126,0
C211127,0
C211128,1
C211129,1
C211130,1
C211131,1
C211132,1
C211133,1
C211134,0
C211135,0
C211136,0
C211137,1
C211138,0
C211139,1
C211140,0
C211141,0
C211142,0
C211143,1
C211144,0
C211145,0
C211146,0
C211147,1
C211148,0
C211149,0
C211150,0
C211151,0
C211152,1
C211153,0
C211154,0
C211155,1
C211156,1
C211157,1
C211158,0
C211159,0
C211160,1
C211161,0
C211162,1
C211163,0
C211164,0
C211165,1
C211166,0
C211167,0
C211168,0
C211169,0
C211170,0
C211171,1
C211172,0
C211173,0
C211174,0
C211175,1
C211176,0
C211177,0
C211178,0
C211179,0
C211180,0
C211181,1
C211182,0
C211183,1
C211184,0
C211185,0
C211186,1
C211187,0
C211188,1
C211189,0
C211190,1
C211191,1
C211192,0
C211193,0
C211194,0
C211195,0
C211196,0
C211197,0
C211198,0
C211199,0
C211200,0
C211201,0
C211202,1
C211203,0
C211204,0
C211205,0
C211206,0
C211207,0
C211208,0
C211209,1
C211210,0
C211211,0
C211212,0
C211213,0
C211214,1
C211215,1
C211216,0
C211217,0
C211218,1
C211219,0
C211220,1
C211221,0
C211222,0
C211223,0
C211224,0
C211225,1
C211226,0
C211227,0
C211228,1
C211229,0
C211230,1
C211231,0
C211232,1
C211233,0
C211234,0
C211235,0
C211236,1
C211237,0
C211238,1
C211239,0
C211240,0
C211241,1
C211242,0
C211243,1
C211244,1
C211245,0
C211246,1
C211247,1
C211248,0
C211249,0
C211250,0
C211251,0
C211252,0
C211253,1
C211254,0
C211255,0
C211256,0
C211257,0
C211258,0
C211259,1
C211260,0
C211261,0
C211262,0
C211263,1
C211264,0
C211265,1
C211266,0
C211267,1
C211268,1
C211269,0
C211270,1
C211271,1
C211272,0
C211273,1
C211274,0
C211275,0
C211276,0
C211277,0
C211278,0
C211279,0
C211280,1
C211281,1
C211282,0
C211283,0
C211284,0
C211285,0
C211286,1
C211287,0
C211288,0
C211289,1
C211290,1
C211291,0
C211292,0
C211293,0
C211294,0
C211295,1
C211296,0
C211297,0
C211298,0
C211299,1
C211300,0
C211301,0
C211302,0
C211303,0
C211304,0
C211305,0
C211306,0
C211307,0
C211308,0
C211309,0
C211310,0
C211311,1
C211312,0
C211313,0
C211314,1
C211315,0
C211316,0
C211317,1
C211318,0
C211319,0
C211320,1
C211321,1
C211322,0
C211323,0
C211324,0
C211325,0
C211326,0
C211327,0
C211328,0
C211329,1
C211330,0
C211331,0
C211332,1
C211333,0
C211334,1
C211335,0
C211336,0
C211337,1
C211338,0
C211339,0
C211340,1
C211341,0
C211342,0
C211343,1
C211344,1
C211345,0
C211346,0
C211347,0
C211348,0
C211349,0
C211350,0
C211351,0
C211352,1
C211353,0
C211354,1
C211355,1
C211356,0
C211357,0
C211358,1
C211359,0
C211360,0
C211361,0
C211362,0
C211363,0
C211364,0
C211365,0
C211366,1
C211367,0
C211368,0
C211369,0
C211370,1
C211371,1
C211372,0
C211373,1
C211374,1
C211375,0
C211376,1
C211377,1
C211378,0
C211379,1
C211380,0
C211381,1
C211382,0
C211383,0
C211384,1
C211385,1
C211386,1
C211387,0
C211388,0
C211389,1
C211390,0
C211391,1
C211392,1
C211393,0
C211394,0
C211395,0
C211396,0
C211397,0
C211398,0
C211399,1
C211400,0
C211401,0
C211402,1
C211403,0
C211404,0
C211405,0
C211406,0
C211407,0
C211408,0
C211409,0
C211410,1
C211411,1
C211412,0
C211413,1
C211414,1
C211415,0
C211416,0
C211417,0
C211418,0
C211419,0
C211420,0
C211421,0
C211422,0
C211423,1
C211424,1
C211425,0
C211426,0
C211427,1
C211428,1
C211429,1
C211430,0
C211431,0
C211432,1
C211433,1
C211434,1
C211435,1
C211436,0
C211437,0
C211438,0
C211439,0
C211440,1
C211441,1
C211442,0
C211443,0
C211444,1
C211445,0
C211446,1
C211447,0
C211448,0
C211449,0
C211450,0
C211451,0
C211452,0
C211453,0
C211454,0
C211455,1
C211456,0
C211457,1
C211458,1
C211459,0
C211460,0
C211461,0
C211462,0
C211463,0
C211464,0
C211465,0
C211466,0
C211467,0
C211468,1
C211469,0
C211470,1
C211471,0
C211472,0
C211473,1
C211474,0
C211475,1
C211476,1
C211477,0
C211478,0
C211479,1
C211480,1
C211481,0
C211482,0
C211483,0
C211484,1
C211485,1
C211486,0
C211487,1
C211488,1
C211489,0
C211490,0
C211491,0
C211492,0
C211493,1
C211494,0
C211495,1
C211496,0
C211497,0
C211498,0
C211499,0
C211500,0
C211501,1
C211502,1
C211503,0
C211504,0
C211505,0
C211506,1
C211507,0
C211508,0
C211509,0
C211510,0
C211511,0
C211512,1
C211513,0
C211514,0
C211515,1
C211516,1
C211517,0
C211518,0
C211519,1
C211520,1
C211521,0
C211522,0
C211523,0
C211524,0
C211525,1
C211526,0
C211527,0
C211528,0
C211529,0
C211530,0
C211531,1
C211532,0
C211533,1
C211534,1
C211535,1
C211536,0
C211537,0
C211538,0
C211539,0
C211540,0
C211541,0
C211542,0
C211543,0
C211544,0
C211545,0
C211546,0
C211547,1
C211548,0
C211549,1
C211550,0
C211551,1
C211552,0
C211553,1
C211554,0
C211555,1
C211556,0
C211557,1
C211558,0
C211559,0
C211560,0
C211561,0
C211562,0
C211563,0
C211564,1
C211565,0
C211566,0
C211567,1
C211568,0
C211569,1
C211570,0
C211571,0
C211572,0
C211573,1
C211574,1
C211575,0
C211576,0
C211577,1
C211578,0
C211579,0
C211580,0
C211581,1
C211582,0
C211583,0
C211584,0
C211585,1
C211586,0
C211587,0
C211588,0
C211589,0
C211590,0
C211591,1
C211592,0
C211593,0
C211594,0
C211595,0
C211596,0
C211597,1
C211598,0
C211599,1
C211600,1
C211601,0
C211602,0
C211603,0
C211604,0
C211605,0
C211606,1
C211607,1
C211608,0
C211609,0
C211610,0
C211611,0
C211612,0
C211613,0
C211614,0
C211615,0
C211616,0
C211617,1
C211618,0
C211619,1
C211620,1
C211621,0
C211622,0
C211623,1
C211624,0
C211625,0
C211626,1
C211627,1
C211628,0
C211629,1
C211630,1
C211631,0
C211632,0
C211633,0
C211634,0
C211635,0
C211636,0
C211637,0
C211638,1
C211639,1
C211640,0
C211641,0
C211642,0
C211643,0
C211644,0
C211645,0
C211646,1
C211647,0
C211648,0
C211649,1
C211650,1
C211651,0
C211652,0
C211653,0
C211654,0
C211655,0
C211656,0
C211657,0
C211658,1
C211659,1
C211660,0
C211661,0
C211662,0
C211663,0
C211664,0
C211665,0
C211666,0
C211667,1
C211668,0
C211669,1
C211670,0
C211671,1
C211672,1
C211673,0
C211674,1
C211675,1
C211676,0
C211677,1
C211678,0
C211679,0
C211680,0
C211681,0
C211682,1
C211683,0
C211684,0
C211685,0
C211686,1
C211687,0
C211688,0
C211689,1
C211690,0
C211691,0
C211692,0
C211693,0
C211694,0
C211695,0
C211696,1
C211697,1
C211698,0
C211699,1
C211700,0
C211701,0
C211702,0
C211703,0
C211704,0
C211705,0
C211706,1
C211707,0
C211708,0
C211709,0
C211710,0
C211711,0
C211712,0
C211713,0
C211714,1
C211715,0
C211716,0
C211717,0
C211718,0
C211719,0
C211720,0
C211721,0
C211722,1
C211723,1
C211724,0
C211725,0
C211726,0
C211727,1
C211728,0
C211729,1
C211730,0
C211731,1
C211732,1
C211733,0
C211734,0
C211735,0
C211736,0
C211737,0
C211738,1
C211739,1
C211740,1
C211741,1
C211742,0
C211743,0
C211744,0
C211745,0
C211746,0
C211747,1
C211748,0
C211749,1
C211750,0
C211751,1
C211752,0
C211753,0
C211754,0
C211755,0
C211756,0
C211757,0
C211758,1
C211759,1
C211760,1
C211761,0
C211762,0
C211763,0
C211764,0
C211765,0
C211766,0
C211767,0
C211768,0
C211769,0
C211770,0
C211771,0
C211772,0
C211773,0
C211774,0
C211775,0
C211776,0
C211777,1
C211778,0
C211779,0
C211780,0
C211781,0
C211782,0
C211783,0
C211784,0
C211785,0
C211786,0
C211787,0
C211788,0
C211789,0
C211790,0
C211791,0
C211792,0
C211793,0
C211794,0
C211795,1
C211796,1
C211797,0
C211798,0
C211799,1
C211800,0
C211801,0
C211802,0
C211803,0
C211804,0
C211805,1
C211806,0
C211807,1
C211808,0
C211809,0
C211810,1
C211811,0
C211812,1
C211813,1
C211814,1
C211815,0
C211816,0
C211817,0
C211818,0
C211819,1
C211820,0
C211821,1
C211822,1
C211823,0
C211824,1
C211825,1
C211826,0
C211827,0
C211828,0
C211829,0
C211830,0
C211831,1
C211832,0
C211833,1
C211834,0
C211835,0
C211836,0
C211837,1
C211838,0
C211839,1
C211840,0
C211841,0
C211842,0
C211843,1
C211844,0
C211845,0
C211846,0
C211847,0
C211848,0
C211849,0
C211850,0
C211851,0
C211852,0
C211853,1
C211854,0
C211855,0
C211856,0
C211857,1
C211858,0
C211859,0
C211860,0
C211861,0
C211862,0
C211863,0
C211864,0
C211865,0
C211866,0
C211867,0
C211868,0
C211869,0
C211870,0
C211871,0
C211872,0
C211873,0
C211874,0
C211875,1
C211876,0
C211877,0
C211878,0
C211879,1
C211880,0
C211881,0
C211882,0
C211883,0
C211884,0
C211885,0
C211886,1
C211887,0
C211888,1
C211889,0
C211890,1
C211891,0
C211892,1
C211893,0
C211894,0
C211895,1
C211896,1
C211897,0
C211898,1
C211899,0
C211900,0
C211901,1
C211902,0
C211903,0
C211904,0
C211905,1
C211906,0
C211907,0
C211908,1
C211909,0
C211910,0
C211911,0
C211912,0
C211913,1
C211914,1
C211915,1
C211916,0
C211917,1
C211918,1
C211919,1
C211920,0
C211921,0
C211922,1
C211923,1
C211924,1
C211925,0
C211926,0
C211927,0
C211928,0
C211929,0
C211930,0
C211931,0
C211932,0
C211933,0
C211934,0
C211935,0
C211936,1
C211937,1
C211938,0
C211939,0
C211940,0
C211941,0
C211942,0
C211943,1
C211944,0
C211945,0
C211946,0
C211947,0
C211948,0
C211949,1
C211950,0
C211951,1
C211952,1
C211953,0
C211954,0
C211955,1
C211956,0
C211957,0
C211958,0
C211959,0
C211960,1
C211961,0
C211962,0
C211963,1
C211964,1
C211965,0
C211966,1
C211967,0
C211968,0
C211969,1
C211970,0
C211971,0
C211972,0
C211973,1
C211974,0
C211975,0
C211976,1
C211977,0
C211978,0
C211979,0
C211980,0
C211981,0
C211982,1
C211983,0
C211984,0
C211985,0
C211986,1
C211987,1
C211988,1
C211989,1
C211990,0
C211991,0
C211992,1
C211993,0
C211994,1
C211995,0
C211996,0
C211997,1
C211998,0
C211999,1
C212000,0
C212001,0
C212002,0
C212003,0
C212004,0
C212005,0
C212006,0
C212007,0
C212008,1
C212009,1
C212010,1
C212011,0
C212012,0
C212013,0
C212014,0
C212015,0
C212016,0
C212017,0
C212018,1
C212019,0
C212020,0
C212021,0
C212022,1
C212023,0
C212024,0
C212025,0
C212026,0
C212027,0
C212028,0
C212029,0
C212030,0
C212031,0
C212032,0
C212033,0
C212034,0
C212035,1
C212036,0
C212037,0
C212038,0
C212039,0
C212040,1
C212041,1
C212042,0
C212043,1
C212044,0
C212045,1
C212046,0
C212047,0
C212048,0
C212049,0
C212050,0
C212051,0
C212052,0
C212053,0
C212054,0
C212055,1
C212056,0
C212057,1
C212058,0
C212059,0
C212060,0
C212061,0
C212062,0
C212063,0
C212064,0
C212065,0
C212066,1
C212067,0
C212068,1
C212069,0
C212070,0
C212071,1
C212072,0
C212073,0
C212074,0
C212075,0
C212076,0
C212077,0
C212078,0
C212079,0
C212080,0
C212081,0
C212082,1
C212083,1
C212084,0
C212085,0
C212086,0
C212087,0
C212088,1
C212089,0
C212090,1
C212091,0
C212092,0
C212093,0
C212094,0
C212095,0
C212096,0
C212097,0
C212098,0
C212099,1
C212100,0
C212101,1
C212102,0
C212103,0
C212104,1
C212105,0
C212106,1
C212107,0
C212108,0
C212109,1
C212110,0
C212111,1
C212112,0
C212113,0
C212114,0
C212115,1
C212116,1
C212117,0
C212118,0
C212119,0
C212120,1
C212121,1
C212122,0
C212123,0
C212124,0
C212125,0
C212126,0
C212127,0
C212128,0
C212129,0
C212130,0
C212131,1
C212132,0
C212133,0
C212134,0
C212135,0
C212136,0
C212137,1
C212138,1
C212139,0
C212140,0
C212141,1
C212142,0
C212143,0
C212144,0
C212145,0
C212146,0
C212147,0
C212148,0
C212149,0
C212150,0
C212151,0
C212152,1
C212153,0
C212154,1
C212155,0
C212156,1
C212157,1
C212158,1
C212159,0
C212160,0
C212161,0
C212162,0
C212163,0
C212164,0
C212165,1
C212166,1
C212167,0
C212168,0
C212169,1
C212170,1
C212171,1
C212172,0
C212173,0
C212174,0
C212175,1
C212176,1
C212177,0
C212178,1
C212179,0
C212180,0
C212181,0
C212182,0
C212183,0
C212184,0
C212185,0
C212186,0
C212187,0
C212188,1
C212189,0
C212190,1
C212191,0
C212192,0
C212193,1
C212194,0
C212195,0
C212196,0
C212197,0
C212198,1
C212199,0
C212200,0
C212201,1
C212202,0
C212203,1
C212204,1
C212205,0
C212206,0
C212207,1
C212208,0
C212209,0
C212210,1
C212211,1
C212212,1
C212213,0
C212214,0
C212215,1
C212216,0
C212217,0
C212218,0
C212219,0
C212220,0
C212221,0
C212222,1
C212223,1
C212224,0
C212225,0
C212226,1
C212227,1
C212228,0
C212229,0
C212230,0
C212231,0
C212232,1
C212233,0
C212234,1
C212235,0
C212236,0
C212237,1
C212238,1
C212239,0
C212240,0
C212241,1
C212242,0
C212243,1
C212244,1
C212245,0
C212246,0
C212247,0
C212248,1
C212249,0
C212250,0
C212251,0
C212252,0
C212253,0
C212254,0
C212255,0
C212256,0
C212257,1
C212258,0
C212259,1
C212260,0
C212261,0
C212262,0
C212263,1
C212264,0
C212265,1
C212266,0
C212267,1
C212268,0
C212269,1
C212270,1
C212271,0
C212272,0
C212273,0
C212274,0
C212275,0
C212276,0
C212277,0
C212278,1
C212279,0
C212280,0
C212281,0
C212282,1
C212283,1
C212284,0
C212285,0
C212286,1
C212287,0
C212288,0
C212289,0
C212290,1
C212291,0
C212292,0
C212293,0
C212294,1
C212295,1
C212296,0
C212297,1
C212298,0
C212299,0
C212300,0
C212301,1
C212302,0
C212303,0
C212304,1
C212305,1
C212306,0
C212307,0
C212308,0
C212309,0
C212310,0
C212311,0
C212312,0
C212313,0
C212314,0
C212315,0
C212316,1
C212317,1
C212318,0
C212319,0
C212320,0
C212321,0
C212322,0
C212323,0
C212324,0
C212325,0
C212326,1
C212327,0
C212328,0
C212329,0
C212330,0
C212331,0
C212332,0
C212333,0
C212334,1
C212335,0
C212336,0
C212337,0
C212338,0
C212339,1
C212340,0
C212341,1
C212342,0
C212343,0
C212344,0
C212345,0
C212346,0
C212347,1
C212348,0
C212349,0
C212350,0
C212351,0
C212352,1
C212353,1
C212354,1
C212355,1
C212356,0
C212357,1
C212358,0
C212359,0
C212360,0
C212361,0
C212362,0
C212363,0
C212364,0
C212365,1
C212366,0
C212367,1
C212368,1
C212369,0
C212370,0
C212371,0
C212372,0
C212373,0
C212374,0
C212375,0
C212376,0
C212377,0
C212378,0
C212379,0
C212380,0
C212381,0
C212382,0
C212383,1
C212384,0
C212385,1
C212386,0
C212387,1
C212388,0
C212389,0
C212390,0
C212391,0
C212392,0
C212393,0
C212394,0
C212395,0
C212396,0
C212397,1
C212398,1
C212399,1
C212400,0
C212401,0
C212402,0
C212403,0
C212404,0
C212405,0
C212406,0
C212407,0
C212408,0
C212409,0
C212410,0
C212411,0
C212412,0
C212413,0
C212414,1
C212415,1
C212416,0
C212417,1
C212418,0
C212419,0
C212420,0
C212421,1
C212422,1
C212423,1
C212424,0
C212425,0
C212426,0
C212427,0
C212428,0
C212429,0
C212430,0
C212431,1
C212432,1
C212433,0
C212434,0
C212435,1
C212436,1
C212437,0
C212438,1
C212439,0
C212440,1
C212441,0
C212442,1
C212443,1
C212444,0
C212445,0
C212446,1
C212447,0
C212448,0
C212449,0
C212450,0
C212451,0
C212452,0
C212453,0
C212454,0
C212455,0
C212456,0
C212457,0
C212458,0
C212459,1
C212460,0
C212461,1
C212462,0
C212463,0
C212464,0
C212465,0
C212466,1
C212467,0
C212468,1
C212469,0
C212470,1
C212471,1
C212472,0
